Matricula;Periodo de Ingresso;Forma de Ingresso;Curriculo;Estado Civil;Sexo;Idade Aproximada no Ingresso;Cor;Cota;Status;Tipo de Evasao;Periodo de Evasao
116111238;2016.1;SISU;1999;Solteiro;MASCULINO;19;Branca;L5;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2018.1
111210080;2011.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2
113110876;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;L5;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1
111110900;2011.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2017.2
112150729;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Preta;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2
111110130;2011.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2016.1
111110901;2011.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1
111110069;2011.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;GRADUADO;2018.1
111150282;2011.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1
111210417;2011.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;16;Parda;-;INATIVO;GRADUADO;2016.1
112210796;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.1
111110100;2011.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;20;Preta;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.1
112210099;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1
114111365;2014.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;20;Amarela;L5;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2015.2
112210425;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2017.1
113210582;2013.2;TRANSFERENCIA;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2018.1
115110769;2015.1;SISU;1999;Solteiro;MASCULINO;21;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2017.1
122110048;2022.1;SISU;2023;Solteiro;MASCULINO;29;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2023.2
113210581;2013.2;TRANSFERENCIA;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2018.1
112210472;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1
113210105;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.1
117110596;2017.1;SISU;2017;Solteiro;MASCULINO;21;Branca;-;INATIVO;GRADUADO;2021.2
112110941;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2016.1
112210668;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2017.2
115111270;2015.1;SISU;1999;Solteiro;MASCULINO;20;Parda;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2
120110731;2020.1;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-
123111215;2023.1;SISU;2017;Solteiro;MASCULINO;25;Preta;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2024.1
119110617;2019.1;SISU;2017;Solteiro;MASCULINO;21;Parda;L6;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2024.1
114111520;2014.1;VESTIBULAR  ENEM;2017;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2020.2
118210116;2018.2;SISU;2017;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2020.1
112210094;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2019.2
120110370;2020.1;SISU;2017;Solteiro;MASCULINO;19;Amarela;-;ATIVO;REGULAR;-
119110583;2019.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2022.1
113111435;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2017.2
113110050;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Parda;L2;INATIVO;GRADUADO;2017.2
122210170;2022.2;SISU;2023;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO DE MATRICULA;2024.2
111210873;2011.2;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;17;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2012.2
116211154;2016.2;SISU;2017;Solteiro;MASCULINO;24;Parda;L6;INATIVO;GRADUADO;2022.1
115211466;2015.2;SISU;2017;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2021.1
113210076;2013.2;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2018.1
115111897;2015.1;REOPCAO;2017;Solteiro;MASCULINO;22;Branca;-;INATIVO;GRADUADO;2020.1
121111517;2021.1;SISU;2023;Solteiro;MASCULINO;21;Branca;-;ATIVO;REGULAR;-
123210551;2023.2;SISU;2023;Solteiro;MASCULINO;18;Branca;L1;ATIVO;REGULAR;-
111150288;2011.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Amarela;-;INATIVO;CANCELAMENTO POR ABANDONO;2011.2
113110013;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2018.2
119110378;2019.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2023.2
123110825;2023.1;SISU;2023;Solteiro;MASCULINO;19;Branca;-;ATIVO;REGULAR;-
112210121;2012.2;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;17;Preta;-;INATIVO;GRADUADO;2018.1
112110954;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1
120210363;2020.2;SISU;2023;Solteiro;MASCULINO;19;Branca;-;ATIVO;REGULAR;-
118210480;2018.2;SISU;2017;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2023.2
116110464;2016.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2021.1
112110081;2012.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2017.2
118110410;2018.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2022.1
112210067;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.2
123110796;2023.1;SISU;2023;Solteiro;MASCULINO;18;Parda;-;ATIVO;REGULAR;-
120110398;2020.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2024.1
113110048;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;20;N? declarada;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1
117111892;2017.1;SISU;2017;Solteiro;MASCULINO;18;Branca;L5;INATIVO;GRADUADO;2024.2
115110099;2015.1;SISU;1999;Solteiro;MASCULINO;24;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2016.2
113111803;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;20;Parda;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2
122210558;2022.2;SISU;2023;Solteiro;MASCULINO;18;Branca;L1;ATIVO;REGULAR;-
113210146;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1
112150728;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2013.2
116110917;2016.1;SISU;2017;Solteiro;MASCULINO;22;Parda;L6;INATIVO;GRADUADO;2022.1
113210139;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1
113210742;2013.2;REOPCAO;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2
121111460;2021.1;SISU;2023;Solteiro;FEMININO;18;Parda;-;ATIVO;REGULAR;-
122210153;2022.2;SISU;2023;Solteiro;MASCULINO;18;Parda;-;ATIVO;REGULAR;-
120110329;2020.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
115110957;2015.1;SISU;1999;Solteiro;MASCULINO;23;Preta;L2;INATIVO;CANCELAMENTO POR ABANDONO;2015.2
113110871;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2
122110736;2022.1;SISU;2023;Solteiro;FEMININO;18;Branca;L5;ATIVO;REGULAR;-
111110905;2011.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;19;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1
114211027;2014.2;SISU;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.2
121110612;2021.1;SISU;2017;Solteiro;MASCULINO;21;Parda;L6;ATIVO;REGULAR;-
118110386;2018.1;SISU;2017;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2022.1
112110958;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.2
116210660;2016.2;SISU;2017;Casado;FEMININO;24;Branca;L1;ATIVO;REGULAR;-
114110446;2014.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2018.2
120111396;2020.1;SISU;2017;Solteiro;MASCULINO;19;Branca;L5;ATIVO;REGULAR;-
122110777;2022.1;SISU;2023;Solteiro;FEMININO;21;Branca;-;ATIVO;REGULAR;-
113210073;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2
111110126;2011.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2017.2
113210616;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;23;Branca;L1;INATIVO;CANCELAMENTO POR ABANDONO;2014.1
113210113;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;L5;INATIVO;GRADUADO;2017.2
113210074;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2018.1
120210174;2020.2;SISU;2017;Solteiro;MASCULINO;17;Parda;-;ATIVO;REGULAR;-
113210100;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1
119110627;2019.1;SISU;2017;Solteiro;MASCULINO;20;Parda;L14;INATIVO;CANCELAMENTO POR ABANDONO;2021.1
113110089;2013.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;19;Parda;-;INATIVO;GRADUADO;2018.1
114110475;2014.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2
119110362;2019.1;SISU;2017;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2024.1
115110614;2015.1;SISU;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.2
113210623;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2
112110960;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1
112210788;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.1
121110403;2021.1;SISU;2017;Solteiro;MASCULINO;17;Branca;-;ATIVO;REGULAR;-
113210422;2013.2;VESTIBULAR  ENEM;1999;Casado;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2
113210081;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;L5;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1
116110627;2016.1;SISU;1999;Solteiro;MASCULINO;23;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2018.2
113210158;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.1
113210072;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;21;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2
116111244;2016.1;SISU;1999;Casado;MASCULINO;24;Parda;L5;INATIVO;CANCELAMENTO POR ABANDONO;2020.1
113210421;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.1
118110718;2018.1;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;INATIVO;GRADUADO;2022.1
112210479;2012.2;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2
111210667;2011.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Preta;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2
114211258;2014.2;REOPCAO;2017;Solteiro;MASCULINO;21;Parda;-;INATIVO;GRADUADO;2020.1
112210789;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2
118211058;2018.2;SISU;2017;Solteiro;MASCULINO;20;Branca;L5;INATIVO;GRADUADO;2023.1
117111740;2017.1;TRANSFERENCIA;1999;Solteiro;MASCULINO;22;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2017.1
112210046;2012.2;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2016.2
119210258;2019.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2024.1
119210880;2019.2;SISU;2017;Solteiro;MASCULINO;25;Branca;L1;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
118110854;2018.1;SISU;2017;Solteiro;MASCULINO;26;Parda;-;ATIVO;REGULAR;-
114211311;2014.2;SISU;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2022.1
120210932;2020.2;SISU;2017;Solteiro;MASCULINO;27;Parda;L2;ATIVO;REGULAR;-
115110237;2015.1;SISU;2017;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2019.1
112210672;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2
112210060;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2
118110804;2018.1;SISU;2017;Solteiro;MASCULINO;17;Branca;L5;INATIVO;GRADUADO;2022.2
113112560;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1
122110387;2022.1;SISU;2023;Solteiro;MASCULINO;19;Branca;-;ATIVO;REGULAR;-
112110083;2012.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2017.2
113210734;2013.2;REOPCAO;1999;Solteiro;MASCULINO;22;Parda;-;INATIVO;GRADUADO;2023.2
121210097;2021.2;SISU;2023;Solteiro;FEMININO;19;Branca;-;ATIVO;REGULAR;-
118111780;2018.1;REOPCAO;2017;Solteiro;MASCULINO;23;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2022.1
118210873;2018.2;SISU;2017;Solteiro;MASCULINO;18;Branca;L1;INATIVO;GRADUADO;2023.1
117110383;2017.1;SISU;2017;Solteiro;FEMININO;18;Parda;L6;INATIVO;GRADUADO;2021.2
112210095;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2
122111435;2022.1;SISU;2017;Solteiro;MASCULINO;26;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
123210353;2023.2;SISU;2023;Solteiro;MASCULINO;19;Branca;-;ATIVO;REGULAR;-
117210400;2017.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2022.2
123210479;2023.2;SISU;2023;Solteiro;MASCULINO;30;Parda;L6;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2024.1
115210182;2015.2;SISU;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2017.2
111210421;2011.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2017.1
119210883;2019.2;SISU;2017;Solteiro;MASCULINO;20;Branca;L5;ATIVO;REGULAR;-
112210464;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.1
112210063;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.2
119111236;2019.1;SISU;2017;Solteiro;MASCULINO;22;Parda;L2;INATIVO;GRADUADO;2022.2
115110671;2015.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;GRADUADO;2019.2
112110019;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2017.1
120111796;2020.1;TRANSFERENCIA;2017;Solteiro;MASCULINO;23;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2023.2
116211155;2016.2;SISU;2017;Solteiro;MASCULINO;23;Parda;L6;INATIVO;GRADUADO;2022.2
114210185;2014.2;SISU;1999;Solteiro;FEMININO;20;Branca;-;INATIVO;GRADUADO;2019.1
112211094;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2
113110861;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2017.2
119210123;2019.2;SISU;2017;Solteiro;MASCULINO;19;Branca;-;ATIVO;REGULAR;-
112150441;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2
121110491;2021.1;SISU;2017;Solteiro;MASCULINO;27;Parda;L2;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2023.2
112150735;2012.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2017.1
113210406;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2
123110685;2023.1;SISU;2023;Solteiro;MASCULINO;20;Branca;-;ATIVO;REGULAR;-
113111448;2013.1;VESTIBULAR  ENEM;2017;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2020.1
113210419;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2018.2
113110894;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.1
112110025;2012.1;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2
116210766;2016.2;SISU;2017;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2023.1
112210436;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2020.2
112210458;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1
114111358;2014.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2018.2
114210770;2014.2;SISU;1999;Solteiro;FEMININO;19;N? declarada;L6;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.1
114210790;2014.2;SISU;1999;Solteiro;MASCULINO;21;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1
121110966;2021.1;SISU;2023;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-
117110924;2017.1;SISU;2017;Solteiro;MASCULINO;21;Parda;L2;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2019.2
118210799;2018.2;SISU;2017;Solteiro;MASCULINO;24;Parda;L1;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2023.1
118111727;2018.1;TRANSFERENCIA;2017;Solteiro;MASCULINO;20;Parda;-;INATIVO;GRADUADO;2022.2
116210542;2016.2;SISU;1999;Solteiro;MASCULINO;19;Preta;L2;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2018.1
119110498;2019.1;SISU;2017;Solteiro;FEMININO;18;Parda;L2;INATIVO;GRADUADO;2023.2
114111370;2014.1;VESTIBULAR  ENEM;2017;Solteiro;MASCULINO;18;Parda;L1;INATIVO;GRADUADO;2021.1
120110612;2020.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2024.2
116110844;2016.1;SISU;2017;Solteiro;MASCULINO;17;Branca;L5;INATIVO;GRADUADO;2020.1
112210446;2012.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1
115111901;2015.1;REOPCAO;2017;Solteiro;FEMININO;19;Parda;-;INATIVO;GRADUADO;2019.2
115211111;2015.2;SISU;1999;Solteiro;MASCULINO;17;Branca;L5;INATIVO;GRADUADO;2024.1
113210444;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.1
122210434;2022.2;SISU;2023;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2024.1
119110413;2019.1;SISU;2017;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2023.2
120210781;2020.2;SISU;2017;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
122210154;2022.2;SISU;2023;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2024.2
114111075;2014.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Preta;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2014.2
123110614;2023.1;SISU;2023;Solteiro;FEMININO;18;Branca;-;ATIVO;REGULAR;-
122110595;2022.1;SISU;2023;Solteiro;FEMININO;27;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2024.2
121210172;2021.2;SISU;2023;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
113210087;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.2
115210934;2015.2;SISU;2017;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2020.2
123210878;2023.2;SISU;2023;Solteiro;MASCULINO;20;Branca;-;ATIVO;REGULAR;-
114211306;2014.2;SISU;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2019.2
115110155;2015.1;SISU;1999;Solteiro;MASCULINO;20;Parda;L2;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1
117110348;2017.1;SISU;2017;Casado;FEMININO;19;Branca;L5;INATIVO;GRADUADO;2020.2
114210211;2014.2;SISU;2017;Solteiro;FEMININO;19;Branca;L5;INATIVO;GRADUADO;2019.2
114110491;2014.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Preta;L6;INATIVO;GRADUADO;2020.1
114211142;2014.2;SISU;1999;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2
116110460;2016.1;SISU;1999;Solteiro;MASCULINO;22;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2016.2
113210117;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1
116210041;2016.2;SISU;2017;Solteiro;MASCULINO;21;Branca;-;INATIVO;GRADUADO;2020.1
123110459;2023.1;SISU;2023;Solteiro;MASCULINO;27;Branca;L1;INATIVO;CANCELAMENTO POR ABANDONO;2024.2
113210432;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2
113112113;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2
113111418;2013.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2
114110470;2014.1;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2
119210808;2019.2;SISU;2017;Solteiro;MASCULINO;23;Parda;L2;ATIVO;REGULAR;-
114210820;2014.2;SISU;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.2
113210625;2013.2;VESTIBULAR  ENEM;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2
114210529;2014.2;SISU;2017;Solteiro;MASCULINO;20;Parda;-;INATIVO;GRADUADO;2019.2
118110068;2018.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2024.1
120110464;2020.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-
